Packet_Size,Protocol,Flow_Duration,Avg_Packet_Rate,Anomaly_Score,Attack_Label
1160,ICMP,1540,11.60851299576542,0.8507306845860373,1
857,ICMP,2773,39.781048599486645,0.2946182996849034,0
312,UDP,4129,59.33790436247158,0.007541092715998676,0
110,ICMP,2614,28.29290379336733,0.29665717611806086,0
1208,TCP,7864,18.34720494424541,0.28131047047074254,0
277,UDP,2177,77.69744063832482,0.889964607500909,1
302,UDP,3594,94.73232605588043,0.9671211782547475,1
1143,ICMP,9690,10.943601368334635,0.07043998597026035,0
413,UDP,6373,16.403442114115776,0.4712948285333167,0
170,ICMP,2784,96.04125306801915,0.5483319985297957,0
894,TCP,5552,4.740637959412382,0.0929116613297033,0
111,ICMP,7562,97.78560131849675,0.37749770913752256,0
400,UDP,2089,1.4598038254138883,0.3170824173929506,0
1113,TCP,9853,87.4931969094818,0.5360563543270873,0
867,ICMP,3020,31.425192917787204,0.661190899731938,1
1344,TCP,5148,93.92029695955236,0.7034851104965666,1
71,TCP,6229,32.377583574922966,0.13675502361338754,0
688,UDP,1194,65.77632583187155,0.8129477019446214,1
1340,TCP,8307,8.923224406827728,0.678542029790759,1
782,UDP,4183,24.990651333920162,0.8890749167467196,1
366,TCP,7204,77.59425530144583,0.4493360594354341,0
702,ICMP,7868,53.339899514203154,0.8938897627221916,1
119,TCP,2471,92.86893711691744,0.8657741223560754,1
789,ICMP,8555,43.446389425794074,0.4384093323592696,0
589,ICMP,4718,87.11142421557838,0.3811433152929786,0
537,TCP,2368,45.44658831034551,0.9328120149702568,1
91,ICMP,2171,97.94557959149654,0.7151647345384377,1
141,TCP,9774,96.0236037584888,0.9282453464380757,1
1303,TCP,2228,33.584533850051955,0.796974778895813,1
1473,ICMP,8132,88.70644337126352,0.6092974392914143,1
428,ICMP,6903,84.91352604734928,0.1158527770037645,0
729,UDP,6592,21.85735933542872,0.2914806725790985,0
589,ICMP,2642,62.8047496775437,0.9688424070983915,1
762,UDP,9840,8.195549243391671,0.31942209871420446,0
1399,ICMP,6684,83.8343613377627,0.09325486978537079,0
946,TCP,6510,18.280042466846158,0.7075533559193198,1
1094,ICMP,753,8.010655437190687,0.7340042545436842,1
1090,TCP,4602,40.62169045834231,0.2854577202871508,0
982,TCP,4042,58.115291721364706,0.29767197934630374,0
813,TCP,3275,85.63677889741733,0.4688929855087839,0
426,UDP,8178,97.45001002665191,0.02178894976225554,0
1361,ICMP,6712,44.5097587444165,0.7893230103611636,1
869,TCP,5137,6.984245375541751,0.3170887872741256,0
802,TCP,6534,75.1624423235612,0.8537631020019776,1
1102,UDP,8957,56.952152366169805,0.8026304216000337,1
1279,ICMP,6976,45.34124313960185,0.6614020331187831,1
548,ICMP,3648,31.617619000426778,0.3248748670992887,0
91,UDP,3859,50.737454256510034,0.51631656166117,0
777,UDP,1504,34.52928084124606,0.444829257597959,0
1126,ICMP,5217,75.94417490698866,0.3388818862486742,0
1360,UDP,3771,54.845475952771466,0.8481362893031782,1
1318,ICMP,709,87.80792964125709,0.4835070745776653,0
149,ICMP,9579,54.81084755029477,0.8327230977971465,1
189,TCP,6039,24.58797892065307,0.10521847414182428,0
875,TCP,653,85.2580963409823,0.14102478860033574,0
600,ICMP,4093,56.16468544807435,0.9773203051129767,1
208,ICMP,9106,21.477262776212562,0.5877684626060896,0
1299,ICMP,1784,62.72727318566599,0.509769673499049,0
88,ICMP,3648,36.41395972930033,0.5231560631441117,0
1481,ICMP,1268,84.59615561691452,0.21526877403285982,0
130,ICMP,9674,45.87667412600774,0.718703949501973,1
296,UDP,6107,72.91769445263425,0.08478062372975437,0
172,ICMP,3702,10.45808455598748,0.5733237131030232,0
1233,UDP,3287,40.20641028393227,0.5707687965859014,0
174,UDP,2710,98.34090221076747,0.914188424133511,1
291,ICMP,9730,81.03756865823769,0.5261828101048603,0
174,ICMP,7899,16.834139434325934,0.13706269597417953,0
97,UDP,6838,28.498640898248254,0.5727532592481626,0
686,UDP,9233,33.651765076779746,0.09132764436533236,0
1456,ICMP,858,65.38619048904913,0.20379383529992168,0
811,ICMP,1349,75.9424811894759,0.031108584187416133,0
658,UDP,7998,75.20313427198307,0.5132935824594983,0
488,UDP,5022,51.47753157433388,0.08453261529357237,0
676,UDP,3044,81.27123324597697,0.46939437853132904,0
755,TCP,2331,44.27073019299003,0.9329450353241441,1
1369,UDP,1972,13.264175964260629,0.719761413019332,1
1407,TCP,829,56.87974232372751,0.07741167422529305,0
378,ICMP,6351,95.27783707550957,0.22420981220884317,0
940,ICMP,7532,79.50637148785862,0.6736624198934342,1
1464,UDP,5766,58.291364121532,0.8947018610241837,1
1376,ICMP,4854,65.0337603745606,0.03291858676395376,0
725,ICMP,6935,93.1256406765217,0.812451131720594,1
340,ICMP,8478,43.40593664906109,0.5618138803383087,0
687,ICMP,4738,33.8080197553211,0.5460913252963926,0
579,TCP,6612,97.74691493504446,0.9578131827533579,1
1437,TCP,5222,86.480870217523,0.7476446125967731,1
906,UDP,1888,32.98131487724164,0.8501188680561119,1
413,UDP,4685,46.91427913873136,0.3539955695446667,0
886,UDP,9411,42.09273477177211,0.5543640408284098,0
1224,ICMP,3735,15.760472188471958,0.6154056774277707,1
822,ICMP,5076,95.82411305751265,0.32158394036246507,0
962,TCP,1600,41.02693069075612,0.5702481249473995,0
306,TCP,9364,87.6575791811529,0.23665537947971382,0
606,UDP,9208,19.746266540385843,0.14337567106823956,0
1127,TCP,3032,55.23921025308476,0.37397025927733263,0
292,TCP,8270,3.372177127302712,0.739289628746437,1
611,TCP,4170,76.65782790038855,0.9161871480738876,1
983,TCP,1281,58.51047592638156,0.4577140514982325,0
1310,TCP,4023,62.93336876350551,0.6428236882754317,1
69,UDP,6631,6.120367372910692,0.10303713097510048,0
1409,UDP,5282,21.892794690652924,0.9044637585523287,1
531,TCP,5495,8.358756363004435,0.5686042135699344,0
138,UDP,2001,29.602517264577365,0.780338247625157,1
67,ICMP,3580,63.11646176053295,0.7944412009213938,1
709,TCP,9768,57.052412447420146,0.2564805263681059,0
181,ICMP,9792,61.60283233972564,0.5291744531818495,0
944,UDP,1002,55.37587586641153,0.9604797515609774,1
567,UDP,4385,28.029850771910077,0.08963454482082778,0
1010,ICMP,8509,25.2062422370981,0.6830498980295634,1
637,UDP,1123,14.568908670121546,0.962264078035172,1
257,TCP,1550,85.05801661544572,0.30057710805402216,0
910,ICMP,7885,62.0314564955832,0.8614479214043481,1
778,TCP,6581,19.464590237901916,0.9336575454082716,1
1479,ICMP,5984,18.543728602302714,0.7470862093948251,1
1113,UDP,4272,87.43052455108753,0.23132831230695827,0
236,ICMP,4416,74.53035551256862,0.3340007188265939,0
1387,ICMP,4518,66.28050891063177,0.03580929441773073,0
389,TCP,1829,41.27954664639068,0.8314532342453552,1
1497,UDP,4614,26.935580863573236,0.8496111865110799,1
1205,TCP,3867,97.96562554816956,0.6327103099661927,1
899,UDP,8595,79.92671792725722,0.35252785126385133,0
787,TCP,5641,30.87614309049137,0.07681102763992054,0
288,ICMP,4451,84.90891483157097,0.7530576099149094,1
595,TCP,5584,76.13426291285347,0.7265261936099229,1
176,UDP,2073,30.410974437921837,0.912602521738901,1
203,UDP,3134,43.22873256992233,0.7305320210053622,1
622,ICMP,3268,19.409391093711637,0.8286949422440019,1
64,UDP,5802,11.994191993432825,0.7459546179039995,1
153,TCP,6750,72.55344125112998,0.6306871883123164,1
717,ICMP,1711,27.483673878032796,0.42696639419100924,0
383,UDP,9467,82.1858772088791,0.9021173086422778,1
202,UDP,6455,99.56526243992818,0.6509685719074698,1
908,TCP,1660,8.585361579035219,0.39835532196590906,0
322,TCP,6477,47.83047738328633,0.08346929518195723,0
965,ICMP,7541,80.40419337176951,0.2907048559043821,0
753,UDP,2883,79.10613875758212,0.5437267348301648,0
73,TCP,6376,76.23971867476588,0.27563537001619454,0
324,ICMP,4040,35.550498594889184,0.22123534791790211,0
235,UDP,5135,45.931472312820176,0.5273935140878472,0
961,UDP,1595,59.901867376805555,0.16982034589573458,0
76,ICMP,6401,97.42011777375247,0.8004100633251034,1
1255,ICMP,8715,33.427179822910794,0.484368151342658,0
384,TCP,1579,92.39124488396891,0.5738627739626502,0
1406,UDP,8870,27.666334899868918,0.14738326759734854,0
392,UDP,3347,98.91837208189675,0.3245763356293674,0
848,UDP,2460,67.35610499593159,0.4100896832611529,0
840,ICMP,1973,46.88763655549654,0.808212830516503,1
974,TCP,5388,61.725652378296886,0.7701595230861525,1
1182,UDP,5479,27.980585734980473,0.22297747478768137,0
381,ICMP,1712,28.143211893635193,0.6161790816070077,1
299,UDP,6197,12.24189984050589,0.2434563577719976,0
397,TCP,9501,12.290979472834477,0.9882471556902453,1
439,UDP,919,35.41950240542222,0.9521238781308706,1
1224,TCP,4159,76.5226923117408,0.5632647205206205,0
651,TCP,5783,61.18914559221809,0.698902571894143,1
576,UDP,9970,11.15587147277106,0.801430382208645,1
1383,UDP,1840,85.37141597261518,0.7209984200449039,1
1407,TCP,5637,60.53539507201658,0.6998286910824209,1
981,ICMP,5689,96.12470210169319,0.958554007949528,1
1436,TCP,1861,67.34836127370954,0.5964561063072833,0
936,UDP,1091,18.34231150671392,0.6363026718190556,1
1316,UDP,1026,47.904552868474404,0.8492687504381812,1
333,ICMP,8355,65.2012621571732,0.6698908678584068,1
861,TCP,1792,3.7982054039477915,0.7329326220175225,1
1378,TCP,2154,2.4761161513259817,0.23416868619664244,0
788,TCP,687,13.810897059258222,0.3712669241150709,0
1252,UDP,3258,25.914779069501606,0.14730134571189302,0
68,TCP,9220,43.52536322854688,0.5057654423348055,0
914,ICMP,9125,49.25660690221905,0.4557274006802463,0
1466,UDP,6931,14.664733284851781,0.9971628142794569,1
141,UDP,6537,67.66576633246726,0.6112086528155425,1
1497,TCP,8994,60.01766810795695,0.7864448231944233,1
637,ICMP,4682,30.15194578527486,0.33401467075765423,0
195,UDP,7473,2.3523284600939087,0.8315453313427965,1
664,UDP,937,8.687143619975783,0.6150849664876834,1
1129,TCP,1332,39.7777827755731,0.6969923315984384,1
152,TCP,9488,16.24346076540271,0.2944307779494544,0
465,ICMP,9251,38.30514100864911,0.5486383916955772,0
359,TCP,9453,63.190077846525156,0.6340369734136087,1
1382,ICMP,6294,55.17650536004907,0.589094675816581,0
679,UDP,4074,23.88641243060203,0.9151937114245665,1
863,ICMP,4285,35.03842663461649,0.8982726644925535,1
485,ICMP,5720,61.78908864641641,0.9709840578768706,1
1110,ICMP,8250,86.22464777630142,0.6674280060069894,1
638,UDP,7318,75.56813043514884,0.9719141301256846,1
206,TCP,1184,55.78660265650808,0.8324780000319089,1
1056,UDP,4733,36.867006833332134,0.2708321403399593,0
728,TCP,1077,37.14007647663874,0.4274356695512971,0
208,ICMP,8507,88.06231371617521,0.2383924421890098,0
1312,ICMP,727,4.885114028014094,0.004197160830565205,0
1070,ICMP,2828,98.81028179760584,0.1880487531469086,0
566,ICMP,3231,66.77316567430466,0.004060586286875667,0
884,ICMP,9519,68.43263220816667,0.71983846135049,1
167,TCP,930,4.761785893169473,0.42553429772119955,0
1126,TCP,9755,60.947398214235946,0.31257472707785827,0
261,ICMP,2209,48.99302794895425,0.7617208910951879,1
642,UDP,6282,11.472111782512632,0.832486774619645,1
454,UDP,1734,28.514279066166548,0.97529953864988,1
1266,ICMP,8993,89.14113116515148,0.6420135846752412,1
617,TCP,5705,55.44885317072934,0.4615289585400517,0
1102,UDP,1920,41.928240942216966,0.3052643016074359,0
1376,UDP,1268,8.195533428240283,0.2223182092142263,0
541,UDP,6534,71.69803121282825,0.2129259504826012,0
1318,ICMP,9135,70.58223151620722,0.40918937471979877,0
986,UDP,3604,61.79031709028379,0.9917863552879298,1
483,UDP,4855,51.51600197584427,0.0008536974374032669,0
220,UDP,3805,43.944655818529895,0.1972058972310008,0
613,UDP,2038,59.73383820581124,0.18839298240357383,0
1184,TCP,1831,24.106149721112264,0.7171194855322923,1
1084,ICMP,8668,94.18464735358712,0.3524847275980618,0
1060,ICMP,7439,59.29065838884273,0.4572608045918206,0
1498,TCP,8761,31.80805199108328,0.14862413046990497,0
1014,TCP,6058,45.51830523763057,0.4049970388769477,0
352,ICMP,6444,80.76279409881234,0.10319981190583605,0
1341,UDP,7626,16.99999001229945,0.5330432878885831,0
259,UDP,980,29.99072662356578,0.09793836538285594,0
661,ICMP,5763,68.27129425091898,0.7905083811731562,1
580,UDP,4594,32.233431441740166,0.5666017175404895,0
928,TCP,6667,79.45766650428513,0.7239678737735169,1
1205,UDP,3293,13.914895230558722,0.41851638665268387,0
869,UDP,3392,76.50593087500624,0.3814912932422273,0
1246,UDP,1698,7.766819770206057,0.0982088890488636,0
878,ICMP,8511,2.246668654081984,0.5238556070428226,0
291,TCP,2872,89.92412836438405,0.514502164857092,0
279,UDP,2392,58.552582476297566,0.46810204444960535,0
1011,ICMP,6290,35.830862811594336,0.7405183646824492,1
78,UDP,2383,24.02686905942119,0.8325044000323545,1
1244,TCP,5967,62.0716925428208,0.7507896749485081,1
1348,UDP,1297,51.391216170137085,0.14386574280684383,0
1244,TCP,8709,99.16817977746854,0.6220595092821081,1
110,UDP,8735,98.33838267872083,0.08032310568953338,0
387,TCP,654,63.86743204801935,0.6946222874404765,1
907,UDP,5462,44.84418010448316,0.3818390965611267,0
193,TCP,4580,49.62295594433155,0.1324989562662866,0
1498,UDP,8550,68.56542755744933,0.8620508569761278,1
158,UDP,6447,11.055879879302756,0.6140083390389374,1
690,ICMP,4820,33.5068553072611,0.3547249679475275,0
818,ICMP,2392,8.451951859356782,0.030727179650499536,0
1379,TCP,9589,8.262715192175037,0.5373102590036105,0
857,UDP,3924,20.38808494752914,0.9232258784862326,1
1370,TCP,9950,49.04007220472946,0.5963798327023657,0
132,ICMP,2515,78.69265779511615,0.9716506046194932,1
74,TCP,7173,49.06409322542138,0.13645111827045853,0
1341,TCP,6532,34.212184445526105,0.5683051045948369,0
935,ICMP,5333,9.152946043339055,0.7981250480064295,1
613,UDP,9565,55.47925679512983,0.5255407311257162,0
1221,TCP,1065,27.855590061834498,0.09106635598747259,0
775,ICMP,7912,61.8784836137976,0.5828860015472177,0
86,UDP,2518,97.74158617410941,0.6117379058424717,1
878,ICMP,2814,12.020117826277465,0.7287092484753526,1
409,TCP,4912,22.000414473472052,0.7612115151654739,1
365,UDP,4383,47.8363592718381,0.7707726882106072,1
426,UDP,8716,96.89276771924702,0.663444393638966,1
459,ICMP,7239,77.40916785072956,0.21581118641865815,0
281,ICMP,9829,89.92469012312019,0.40423575583947935,0
204,ICMP,8402,34.037769999103496,0.7761299726143986,1
1021,UDP,1689,99.21180890408085,0.9534269834008132,1
1297,UDP,7656,11.180448790351582,0.078946964836622,0
1048,TCP,7842,6.244317698563982,0.5355366777971948,0
1056,UDP,7384,85.70466007834878,0.31252227132430643,0
891,TCP,3657,92.79922215049163,0.22539389431682977,0
746,ICMP,6020,9.967950397064074,0.505810683519715,0
1067,ICMP,2241,12.229315247838308,0.6060893405565367,1
419,UDP,4188,4.284241617821608,0.009772231419481248,0
1071,ICMP,7985,11.346248701629685,0.7802065722011909,1
1411,ICMP,5869,21.732561863227808,0.8198821312594476,1
1220,UDP,6144,97.0375852720901,0.965510824567933,1
951,TCP,9589,67.11816200172836,0.18064373322469496,0
190,UDP,4523,78.07674952633568,0.594552562360948,0
1193,TCP,1216,77.83780096546069,0.4266253734763945,0
1072,UDP,4467,53.97230122814225,0.33482785155535066,0
667,UDP,7923,79.9514087935887,0.5656334514375047,0
1465,ICMP,6950,59.98494570660699,0.7823830932235503,1
1077,UDP,3715,32.1400636627324,0.023052783445210112,0
114,UDP,8325,56.54990076807167,0.9694001125661867,1
1116,TCP,890,53.817350027316834,0.8098815857057108,1
1383,ICMP,3537,82.52185232217275,0.7511537036455784,1
1384,TCP,732,98.19099452078424,0.7603873821805035,1
842,TCP,3631,41.693213976672126,0.3890607096186526,0
1494,ICMP,8134,76.5756771656946,0.7516205508448137,1
877,ICMP,733,10.87653739977522,0.38677020860295763,0
1492,ICMP,1891,77.90630557538057,0.8987068295747931,1
1433,UDP,9947,37.77027428732998,0.17722238330646967,0
483,ICMP,1389,4.89962612607898,0.2923474242151515,0
1269,ICMP,8402,36.96137167765554,0.5513375426990761,0
1046,ICMP,1245,61.45363234124283,0.3192110358872725,0
888,TCP,927,12.80576660046519,0.4242372452952734,0
1088,TCP,1231,92.47941475059521,0.4924226893985947,0
630,UDP,1299,8.68956891401102,0.8563533488135087,1
434,TCP,7007,93.07066526348345,0.5231922536086928,0
999,UDP,7525,71.00661427563296,0.3624598486145605,0
724,TCP,9527,33.64150536600616,0.24773616403511578,0
1032,ICMP,8124,39.68428442320023,0.4086759787921972,0
1396,TCP,8826,74.34012710854168,0.5157361044143699,0
1224,UDP,5883,60.54563898723953,0.7461148572032363,1
265,TCP,6707,67.49264922403957,0.12104877617233867,0
376,ICMP,3038,39.52729703483452,0.22160918823915088,0
180,UDP,4218,49.2935346989523,0.3796540158686732,0
1000,ICMP,8732,98.99688091975145,0.3603984051195146,0
638,ICMP,3867,22.17836417947205,0.39174808760521174,0
307,UDP,5508,42.36776246569101,0.7935212646403246,1
600,ICMP,5729,29.890495569822765,0.3241544029621731,0
138,ICMP,7888,76.74603953354513,0.5018981804026647,0
449,TCP,2915,76.63724994090634,0.6239070328578965,1
1297,ICMP,7671,29.95210063874219,0.23217855018360511,0
538,ICMP,3449,9.057641346665308,0.7186953871475389,1
481,ICMP,4761,2.1318349905482004,0.547111319738281,0
410,ICMP,5645,43.31760279100607,0.44678116303137805,0
703,UDP,3966,41.62342183924132,0.8097840267383138,1
1002,TCP,3588,98.85059798534643,0.243495259185182,0
1018,ICMP,1615,47.510405494070284,0.8831759706143232,1
939,ICMP,5078,26.385418587966644,0.5610487353667037,0
826,UDP,3090,89.23171466211527,0.6091748793796582,1
1266,ICMP,7872,49.615727015704266,0.8750589641689428,1
1269,UDP,4073,60.3183878858472,0.817582687849336,1
727,TCP,3478,10.471202332393055,0.6015620688219003,1
88,TCP,9922,38.90872432564763,0.7531877038481741,1
1267,ICMP,7813,94.47814377290489,0.43331949023289684,0
773,ICMP,7522,59.361033033367114,0.5473777534997463,0
1248,ICMP,5475,35.105683659103704,0.06207013670851114,0
240,UDP,5425,62.94105088252772,0.08985791800004683,0
348,ICMP,8547,91.1306978682335,0.829425404186332,1
126,ICMP,8590,28.125069446786416,0.05967165568249666,0
1066,TCP,8551,51.006555128596766,0.16939912563260728,0
725,ICMP,5792,95.91037473726378,0.7958326589504415,1
729,TCP,7145,18.067218186546814,0.001145950628256287,0
219,ICMP,5903,72.24672863407444,0.2824043288458643,0
1136,TCP,3930,61.83361981209525,0.5840386578266218,0
1030,ICMP,2495,68.28783798292285,0.5954499314692966,0
912,TCP,6530,35.7707434360894,0.7771529082294736,1
1171,UDP,4391,32.074057974892725,0.5059262544921704,0
1448,TCP,7645,68.73675738824868,0.5094018695309703,0
752,TCP,8998,22.33878522534999,0.7253105755407004,1
211,TCP,2602,42.545819741041505,0.4986244632662835,0
405,ICMP,3530,19.629289959238882,0.6084910865636168,1
539,ICMP,9024,1.8221792712096445,0.897774068255051,1
1150,ICMP,8607,97.03567864376888,0.40145100761237196,0
1447,UDP,742,43.73859488698549,0.3851250709192222,0
624,UDP,2384,96.9656118275627,0.0035489918647713115,0
390,TCP,8515,14.892028457014783,0.6134262615212319,1
1228,UDP,7247,59.14931116629112,0.02977190740713198,0
1053,TCP,8994,20.89642924633272,0.5041484897283163,0
278,TCP,4830,79.2173385693642,0.8042337890322266,1
498,TCP,8363,78.58659588733654,0.5499210705196631,0
1015,UDP,3609,12.148107754891868,0.269636165216676,0
786,ICMP,2686,91.29438083476252,0.7861684214493713,1
1405,UDP,2050,20.26833507311924,0.26971700408253885,0
95,TCP,1146,61.684756817346674,0.7330317809458987,1
733,TCP,6644,98.5777283886827,0.6102584551902313,1
348,UDP,5156,88.35725694187002,0.1699962967480012,0
1392,TCP,9404,95.69982892755573,0.9051338748441857,1
492,TCP,1037,34.917278350593826,0.2006436829571957,0
349,UDP,7072,11.451988579726873,0.9895870741406698,1
1231,UDP,734,19.64634045565556,0.007310488654940772,0
1106,UDP,7039,50.54899461258477,0.26348337714290304,0
81,TCP,1874,79.52973814905889,0.19986029727419885,0
832,TCP,2409,15.865210774203646,0.013993410170462628,0
653,ICMP,9607,66.31342169381495,0.7323679001473156,1
1458,ICMP,7718,33.034182799911676,0.6934258020995963,1
1262,UDP,580,34.7790051668232,0.7923509643549305,1
1073,ICMP,2583,66.52985528563471,0.25669854646456525,0
257,TCP,2190,47.2329425337888,0.44433516708296994,0
565,ICMP,1256,81.3912960095734,0.6591135216215475,1
1051,TCP,3170,16.43593245661988,0.4397685038881436,0
1200,UDP,4251,79.20487870693681,0.6973257703179158,1
177,UDP,9159,7.359289557684666,0.6339734084404421,1
1309,TCP,5761,20.211334144314893,0.11464780302217648,0
1010,ICMP,7352,65.95882173581337,0.781043121076968,1
894,UDP,1994,85.63763999459606,0.7206763590925183,1
1351,UDP,6240,26.015283146195557,0.6558343876174053,1
988,ICMP,9711,33.39196897706238,0.15509360627100233,0
118,ICMP,8555,54.17495408038725,0.26799644879536366,0
863,TCP,1401,21.94570784244093,0.3931770315876004,0
841,ICMP,1172,81.30446989716306,0.2799296216564434,0
225,ICMP,9130,77.59002785557031,0.22781029067613146,0
1467,ICMP,944,15.383879484612379,0.8053576701617757,1
150,TCP,9657,46.91914344984658,0.6382322463602024,1
118,TCP,9155,77.70794889880752,0.5654721315502503,0
1265,UDP,2698,34.39562357923806,0.22595271085325386,0
1478,TCP,2787,63.67757544905543,0.9180765622686413,1
1436,UDP,4508,5.971099024299701,0.19118303909731627,0
1095,ICMP,9604,61.26018729240248,0.7949509328246771,1
896,UDP,996,16.112645020060093,0.9666726667052931,1
376,UDP,1963,83.22774918633068,0.7270927292242361,1
822,ICMP,7328,36.18949689446737,0.9928587751846297,1
506,UDP,4753,28.873832410091374,0.6510511169779467,1
391,TCP,993,84.24800869443702,0.217460343603895,0
1141,TCP,5565,5.96425828410921,0.2038194937165113,0
824,TCP,5930,40.264271134100134,0.32456428425547634,0
1326,TCP,1926,37.630350516928104,0.0071300202210060615,0
1316,UDP,2293,29.195237050705533,0.6816984700828346,1
642,UDP,3223,91.26367886814623,0.2686677846278276,0
1138,ICMP,1158,75.34191095815551,0.8151832322927528,1
1070,UDP,5261,7.328393255001939,0.35917265055930025,0
1351,UDP,8130,71.75405749406046,0.4799564934633127,0
159,UDP,9241,53.202614179750604,0.9656889165603693,1
1175,ICMP,9334,90.18592154575634,0.2421721230472771,0
1165,TCP,4850,31.981616117487487,0.7212540974297396,1
1375,UDP,707,57.84203796134871,0.7551177893054172,1
1207,ICMP,4690,50.57477219935762,0.22099815752363516,0
877,ICMP,2383,49.46652971653297,0.5009968366121956,0
554,ICMP,3386,46.15443455220405,0.35020192531296834,0
515,TCP,977,21.357318077695847,0.7719062434000892,1
228,UDP,9453,75.81528232674688,0.6224833190290374,1
245,ICMP,8881,45.68226724118958,0.47598305486054704,0
532,TCP,7354,95.89311122525797,0.7793632650477182,1
973,ICMP,1255,26.820034292084856,0.23515557000841703,0
798,ICMP,5431,68.59164012307707,0.7536218805843591,1
886,ICMP,6224,94.13099088427174,0.8653743120928243,1
1007,ICMP,4650,66.68237397859316,0.8786215968075725,1
70,ICMP,4560,87.25601785412206,0.7836735930196038,1
393,TCP,5265,82.9206150159436,0.40801416699826876,0
838,UDP,4112,36.65165383341138,0.981808022717827,1
214,UDP,7053,60.41227005401016,0.3795936438224399,0
1172,UDP,7878,16.4698726413242,0.6386253991024257,1
210,UDP,2189,54.01706238686435,0.16107417806946867,0
1468,TCP,1816,23.811775209619384,0.9804488986363927,1
978,TCP,7630,74.62994468029211,0.7039859218646632,1
1372,TCP,3686,53.27778376732034,0.7533775452463684,1
763,ICMP,6289,41.71150890053439,0.06577670341114461,0
145,ICMP,1645,27.61091252053078,0.7634178142206718,1
577,ICMP,4894,99.8711497022874,0.7747234292206013,1
878,UDP,8442,8.099341567608334,0.6717727263622298,1
772,ICMP,8048,5.312507376669582,0.29190961379034364,0
809,UDP,1060,22.508482648892592,0.4896900421608815,0
1086,ICMP,2412,97.13617340415415,0.11043437130871647,0
1473,UDP,2364,97.94457866367846,0.4715870664591526,0
770,ICMP,796,65.83784574244146,0.24382385260040484,0
534,ICMP,2909,88.13056005343407,0.34909698649408205,0
1206,TCP,8130,22.182211353238745,0.1626004084036986,0
459,ICMP,1961,97.23216732348574,0.23005436774689703,0
324,ICMP,4792,15.135700163816901,0.07656864182011625,0
868,TCP,2768,11.01139362998417,0.9199013664369213,1
997,UDP,1494,12.108942385480017,0.5304106879754034,0
1343,TCP,7054,57.7396644039839,0.3967419712627397,0
968,TCP,507,78.31646567108719,0.5350292127687839,0
1313,UDP,3015,37.30005060958867,0.6282932284815527,1
1140,ICMP,1917,97.81170279082653,0.9218787933693491,1
1003,UDP,2816,44.00759367371462,0.17869295228631332,0
917,ICMP,7858,15.894406526548412,0.2955524986352176,0
1451,ICMP,4432,47.13070807042753,0.9757893363441147,1
1367,UDP,6704,68.22467937682154,0.3711929866485244,0
656,TCP,1787,83.39035226993349,0.022561650757327634,0
777,UDP,1618,46.4180607057027,0.1476434926371588,0
1245,ICMP,9244,59.76707577886758,0.026338701748552018,0
695,UDP,8137,27.467126503726483,0.9899231424207284,1
122,UDP,1160,64.94573611414589,0.27887084899122305,0
191,ICMP,9407,98.61122245108403,0.923542756936226,1
799,TCP,7422,5.856303686191592,0.9958862757597158,1
784,UDP,8604,88.76653639981161,0.5998412211431142,0
1202,ICMP,6837,56.665967773984754,0.033196315065561754,0
1296,ICMP,3029,25.957767296667694,0.08159163038692696,0
589,UDP,4470,95.53408129091653,0.48158905510787775,0
584,TCP,3907,48.85207600283099,0.40617201291148597,0
615,UDP,9546,33.837334915665174,0.6061773057817677,1
300,TCP,7916,18.968265198813274,0.43884780971136395,0
1368,TCP,5260,25.200768815409546,0.9340768492714844,1
1446,TCP,2397,83.45205511755282,0.5347397154135111,0
1288,TCP,6864,61.82659092239942,0.6937260614624422,1
1365,UDP,8964,91.4113163293433,0.8964852726424966,1
1322,ICMP,4587,23.964876763620797,0.14687187583320738,0
557,ICMP,9964,12.992718811041247,0.22973465411852856,0
67,ICMP,4874,1.6026655665834104,0.10731866047401506,0
729,ICMP,8107,51.27834172398339,0.13963839922991228,0
505,ICMP,4519,99.83238610781683,0.5125839669342331,0
92,ICMP,1315,69.80156161304525,0.321179258967464,0
1196,UDP,7755,31.53106460454946,0.4231728395267549,0
673,TCP,1422,87.808999719591,0.9824898317940618,1
868,ICMP,5367,78.390504332808,0.1567043477959481,0
138,UDP,1764,2.5261014415773864,0.5408120707980756,0
901,ICMP,4224,81.86918757356122,0.09887115505365096,0
1233,ICMP,3222,30.752148966611102,0.3184963132638786,0
191,TCP,5855,15.817672993776508,0.5275259236745986,0
105,TCP,3050,23.406753133970383,0.9466317459653377,1
1443,TCP,5819,47.38940063313876,0.391228221283483,0
104,ICMP,7186,43.06192477973309,0.06490669621466982,0
997,ICMP,2173,29.599842638048447,0.38816144796031693,0
97,ICMP,5087,18.049613898496236,0.14574117587397772,0
1104,TCP,5853,76.46084817457476,0.2299896132914453,0
1240,UDP,7357,99.02086858975679,0.6180906231649904,1
1061,ICMP,2166,78.00136646154935,0.06742386620368168,0
1465,ICMP,5011,30.29775979948258,0.46472375625003737,0
651,ICMP,6672,25.236087179801203,0.6094615860107644,1
405,UDP,1884,22.548921730527887,0.4218583923674969,0
90,ICMP,4903,14.532812374414592,0.01912635062373036,0
1374,UDP,4454,55.58172441953782,0.9855193569028654,1
709,ICMP,6805,60.93463682338108,0.3671157673405353,0
